CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16899,8,6,1271.06,5,5,4,554,Loyal Customers
16900,17,3,882.16,4,4,3,443,Potential Loyalist
16902,117,1,1706.88,2,2,4,224,Others
16903,30,1,363.2,4,2,2,422,Need Attention
16904,5,15,3634.95,5,5,5,555,Champions
16905,6,7,3037.6,5,5,5,555,Champions
16906,82,4,559.59,2,4,3,243,Hibernating
16907,30,5,928.76,4,4,4,444,Potential Loyalist
16909,73,1,379.14,2,2,2,222,Lost
16910,5,8,1508.96,5,5,4,554,Loyal Customers
16912,29,11,2555.58,4,5,5,455,Potential Loyalist
16913,291,1,113.44,1,2,1,121,Lost
16914,37,1,183.76,3,2,1,321,Need Attention
16915,10,6,621.68,5,5,3,553,Others
16916,24,2,562.41,4,3,3,433,Potential Loyalist
16917,277,1,391.52,1,2,2,122,Lost
16918,50,6,1068.82,3,5,4,354,Potential Loyalist
16919,157,11,2592.25,2,5,5,255,At Risk
16921,62,1,154.18,3,2,1,321,Need Attention
16923,13,19,7069.08,5,5,5,555,Champions
16924,22,3,829.89,4,4,3,443,Potential Loyalist
16926,372,1,230.25,1,2,1,121,Lost
16927,116,3,543.05,2,4,3,243,Hibernating
16928,81,17,2806.75,2,5,5,255,At Risk
16929,4,7,1295.39,5,5,4,554,Loyal Customers
16930,27,3,378.89,4,4,2,442,Others
16931,6,21,4554.87,5,5,5,555,Champions
16932,54,1,150.23,3,2,1,321,Need Attention
16933,2,2,563.23,5,3,3,533,New Customers
16934,55,2,931.03,3,3,4,334,Potential Loyalist
16936,26,1,261.9,4,2,2,422,Need Attention
16938,9,4,2711.6800000000003,5,4,5,545,Loyal Customers
16940,53,3,3049.88,3,4,5,345,Potential Loyalist
16942,13,9,1904.99,5,5,4,554,Loyal Customers
16943,212,3,816.73,1,4,3,143,Hibernating
16945,22,19,4345.5,4,5,5,455,Potential Loyalist
16947,236,1,406.48,1,2,2,122,Lost
16948,139,3,435.02,2,4,2,242,Hibernating
16949,4,6,1286.27,5,5,4,554,Loyal Customers
16950,57,3,1178.56,3,4,4,344,Potential Loyalist
16951,135,3,1277.75,2,4,4,244,At Risk
16952,110,2,167.61,2,3,1,231,Hibernating
16953,31,1,20.8,4,2,1,421,Need Attention
16954,1,9,2085.08,5,5,5,555,Champions
16955,185,4,518.67,1,4,3,143,Hibernating
16956,18,1,308.74,4,2,2,422,Need Attention
16957,240,2,416.64,1,3,2,132,Hibernating
16959,88,1,117.35,2,2,1,221,Lost
16960,39,3,505.1,3,4,3,343,Potential Loyalist
16961,117,1,234.17,2,2,1,221,Lost
16963,188,1,110.55,1,2,1,121,Lost
16965,227,1,192.07,1,2,1,121,Lost
16966,9,7,2154.9700000000003,5,5,5,555,Champions
16967,190,1,319.02,1,2,2,122,Lost
16968,5,2,439.43,5,3,2,532,New Customers
16969,40,3,650.41,3,4,3,343,Potential Loyalist
16971,39,1,357.21,3,2,2,322,Need Attention
16976,268,1,251.52,1,2,2,122,Lost
16978,78,1,344.33,2,2,2,222,Lost
16979,4,6,1852.0,5,5,4,554,Loyal Customers
16980,256,2,1028.46,1,3,4,134,Others
16982,61,1,384.06,3,2,2,322,Need Attention
16983,13,7,1905.87,5,5,4,554,Loyal Customers
16984,89,2,4459.52,2,3,5,235,Others
16985,18,10,5464.12,4,5,5,455,Potential Loyalist
16986,30,2,1873.2,4,3,4,434,Potential Loyalist
16987,4,7,1616.8,5,5,4,554,Loyal Customers
16988,6,1,126.12,5,2,1,521,Need Attention
16989,8,6,1133.25,5,5,4,554,Loyal Customers
16990,219,1,179.0,1,2,1,121,Lost
16992,11,5,1614.31,5,4,4,544,Loyal Customers
16996,31,6,1456.96,4,5,4,454,Potential Loyalist
16997,289,3,702.0,1,4,3,143,Hibernating
16998,150,4,295.0,2,4,2,242,Hibernating
16999,24,2,484.82,4,3,3,433,Potential Loyalist
17001,1,11,3989.57,5,5,5,555,Champions
17002,86,3,1493.73,2,4,4,244,At Risk
17004,47,2,1312.14,3,3,4,334,Potential Loyalist
17006,5,4,781.78,5,4,3,543,Others
17007,51,6,889.93,3,5,3,353,Potential Loyalist
17010,19,1,195.36,4,2,1,421,Need Attention
17011,31,1,270.9,4,2,2,422,Need Attention
17014,9,3,583.43,5,4,3,543,Others
17015,29,3,1838.61,4,4,4,444,Potential Loyalist
17017,3,20,8694.26,5,5,5,555,Champions
17018,41,2,920.1,3,3,3,333,Potential Loyalist
17019,12,4,1258.08,5,4,4,544,Loyal Customers
17022,32,1,71.0,4,2,1,421,Need Attention
17024,46,3,95.85,3,4,1,341,Others
17025,61,3,357.77,3,4,2,342,Others
17026,186,2,154.83,1,3,1,131,Hibernating
17027,79,6,877.5600000000001,2,5,3,253,Others
17029,111,2,716.0,2,3,3,233,Hibernating
17030,64,1,146.87,3,2,1,321,Need Attention
17031,12,2,380.35,5,3,2,532,New Customers
17033,87,3,1030.14,2,4,4,244,At Risk
17034,17,3,745.52,4,4,3,443,Potential Loyalist
17035,246,2,433.53,1,3,2,132,Hibernating
17037,88,1,1267.32,2,2,4,224,Others
17038,31,1,112.4,4,2,1,421,Need Attention
17040,138,1,449.73,2,2,2,222,Lost
17041,27,3,1071.49,4,4,4,444,Potential Loyalist
17042,3,5,1036.58,5,4,4,544,Loyal Customers
17043,33,4,1735.18,4,4,4,444,Potential Loyalist
17044,26,1,948.48,4,2,4,424,Others
17045,114,3,339.44,2,4,2,242,Hibernating
17046,158,1,642.02,2,2,3,223,Others
17047,86,3,1100.9,2,4,4,244,At Risk
17048,118,3,925.35,2,4,4,244,At Risk
17049,3,9,5655.03,5,5,5,555,Champions
17050,97,6,3185.64,2,5,5,255,At Risk
17051,195,1,240.89,1,2,1,121,Lost
17052,29,1,399.09,4,2,2,422,Need Attention
17053,131,1,498.48,2,2,3,223,Others
17054,29,5,1356.33,4,4,4,444,Potential Loyalist
17058,82,3,1179.89,2,4,4,244,At Risk
17059,30,5,3080.39,4,4,5,445,Potential Loyalist
17060,267,1,234.24,1,2,1,121,Lost
17061,74,11,5232.23,2,5,5,255,At Risk
17062,314,4,528.29,1,4,3,143,Hibernating
17063,22,7,1461.14,4,5,4,454,Potential Loyalist
17064,59,3,855.4499999999999,3,4,3,343,Potential Loyalist
17068,13,21,4545.89,5,5,5,555,Champions
17069,29,9,2709.7,4,5,5,455,Potential Loyalist
17070,115,1,304.24,2,2,2,222,Lost
17071,29,9,2429.03,4,5,5,455,Potential Loyalist
17073,18,4,1444.84,4,4,4,444,Potential Loyalist
17075,18,4,834.12,4,4,3,443,Potential Loyalist
17076,37,3,841.08,3,4,3,343,Potential Loyalist
17078,37,2,375.86,3,3,2,332,Others
17079,79,1,118.8,2,2,1,221,Lost
17080,23,2,287.62,4,3,2,432,Promising
17081,26,2,288.91,4,3,2,432,Promising
17082,34,2,2003.85,3,3,4,334,Potential Loyalist
17083,110,3,1405.78,2,4,4,244,At Risk
17084,36,2,2747.99,3,3,5,335,Potential Loyalist
17085,124,5,1562.4,2,4,4,244,At Risk
17086,8,6,2050.08,5,5,5,555,Champions
17088,29,4,1991.01,4,4,4,444,Potential Loyalist
17090,5,7,1974.65,5,5,4,554,Loyal Customers
17091,3,9,3827.76,5,5,5,555,Champions
17092,51,4,1774.03,3,4,4,344,Potential Loyalist
17094,323,1,302.0,1,2,2,122,Lost
17095,23,3,1324.16,4,4,4,444,Potential Loyalist
17096,16,4,1022.13,4,4,4,444,Potential Loyalist
17097,3,8,954.42,5,5,4,554,Loyal Customers
17100,19,2,971.74,4,3,4,434,Potential Loyalist
17101,11,4,1621.73,5,4,4,544,Loyal Customers
17102,262,1,25.5,1,2,1,121,Lost
17105,160,2,665.78,2,3,3,233,Hibernating
17107,34,6,10797.48,3,5,5,355,Potential Loyalist
17109,30,6,881.29,4,5,3,453,Potential Loyalist
17110,166,1,163.29999999999998,2,2,1,221,Lost
17111,48,1,231.61,3,2,1,321,Need Attention
17114,6,8,801.12,5,5,3,553,Others
17115,9,3,837.5,5,4,3,543,Others
17117,289,1,116.2,1,2,1,121,Lost
17118,318,1,157.02,1,2,1,121,Lost
17119,4,2,606.91,5,3,3,533,New Customers
17120,234,1,307.46,1,2,2,122,Lost
17122,120,1,138.32,2,2,1,221,Lost
17123,162,1,345.3,2,2,2,222,Lost
17124,186,1,294.24,1,2,2,122,Lost
17125,51,1,230.5,3,2,1,321,Need Attention
17126,153,5,989.45,2,4,4,244,At Risk
17128,335,1,157.09,1,2,1,121,Lost
17131,6,5,2463.17,5,4,5,545,Loyal Customers
17133,16,7,4892.24,4,5,5,455,Potential Loyalist
17134,107,2,413.2,2,3,2,232,Hibernating
17135,17,7,1139.73,4,5,4,454,Potential Loyalist
17138,276,1,380.5,1,2,2,122,Lost
17139,16,12,10650.77,4,5,5,455,Potential Loyalist
17140,248,1,454.12,1,2,2,122,Lost
17142,240,1,579.0,1,2,3,123,Others
17144,2,2,984.57,5,3,4,534,Others
17146,106,3,749.78,2,4,3,243,Hibernating
17147,23,4,1714.59,4,4,4,444,Potential Loyalist
17148,52,1,124.88,3,2,1,321,Need Attention
17152,195,3,1689.5,1,4,4,144,At Risk
17153,25,1,213.78,4,2,1,421,Need Attention
17154,76,1,329.34,2,2,2,222,Lost
17155,18,2,251.7,4,3,2,432,Promising
17157,8,2,319.0,5,3,2,532,New Customers
17158,33,3,1266.97,4,4,4,444,Potential Loyalist
17159,22,3,1538.88,4,4,4,444,Potential Loyalist
17160,32,6,3518.03,4,5,5,455,Potential Loyalist
17162,29,10,1715.46,4,5,4,454,Potential Loyalist
17163,22,2,293.1,4,3,2,432,Promising
17164,33,7,2467.35,4,5,5,455,Potential Loyalist
17165,285,1,158.68,1,2,1,121,Lost
17166,39,2,206.34,3,3,1,331,Others
17169,58,2,835.78,3,3,3,333,Potential Loyalist
17171,290,1,224.91,1,2,1,121,Lost
17172,79,1,317.76,2,2,2,222,Lost
17173,6,8,3766.6,5,5,5,555,Champions
17174,218,1,59.9,1,2,1,121,Lost
17175,45,4,1443.69,3,4,4,344,Potential Loyalist
17176,202,1,306.13,1,2,2,122,Lost
17179,179,3,711.79,2,4,3,243,Hibernating
17180,57,4,783.97,3,4,3,343,Potential Loyalist
17181,58,2,239.92,3,3,1,331,Others
17183,8,6,3347.31,5,5,5,555,Champions
17186,47,2,144.0,3,3,1,331,Others
17187,227,1,203.95,1,2,1,121,Lost
17188,12,7,2474.23,5,5,5,555,Champions
17189,107,2,383.75,2,3,2,232,Hibernating
17190,59,2,444.74,3,3,2,332,Others
17191,29,7,2093.68,4,5,5,455,Potential Loyalist
17193,36,7,1699.3,3,5,4,354,Potential Loyalist
17194,361,1,226.78,1,2,1,121,Lost
17197,30,1,1013.01,4,2,4,424,Others
17198,24,3,692.22,4,4,3,443,Potential Loyalist
17201,54,1,289.78000000000003,3,2,2,322,Need Attention
17203,36,6,3560.08,3,5,5,355,Potential Loyalist
17204,176,4,1564.56,2,4,4,244,At Risk
17205,54,1,384.08,3,2,2,322,Need Attention
17206,54,1,204.24,3,2,1,321,Need Attention
17211,27,8,2317.22,4,5,5,455,Potential Loyalist
17212,254,1,226.85,1,2,1,121,Lost
17213,41,7,2781.23,3,5,5,355,Potential Loyalist
17214,61,6,1059.12,3,5,4,354,Potential Loyalist
17217,235,1,113.5,1,2,1,121,Lost
17218,5,10,1951.97,5,5,4,554,Loyal Customers
17219,32,1,114.23,4,2,1,421,Need Attention
17220,25,14,3187.55,4,5,5,455,Potential Loyalist
17221,8,2,334.48,5,3,2,532,New Customers
17222,66,1,328.65,3,2,2,322,Need Attention
17223,311,2,381.89,1,3,2,132,Hibernating
17226,309,1,393.49,1,2,2,122,Lost
17227,19,6,939.32,4,5,4,454,Potential Loyalist
17228,16,8,1906.09,4,5,4,454,Potential Loyalist
17229,97,2,318.76,2,3,2,232,Hibernating
17230,265,8,3638.41,1,5,5,155,At Risk
17231,13,10,3124.72,5,5,5,555,Champions
17232,3,2,417.77,5,3,2,532,New Customers
17233,36,1,190.88,3,2,1,321,Need Attention
17234,183,1,149.89,1,2,1,121,Lost
17235,26,2,550.06,4,3,3,433,Potential Loyalist
17236,13,6,916.13,5,5,3,553,Others
17237,12,2,314.69,5,3,2,532,New Customers
17238,3,17,3719.1,5,5,5,555,Champions
17239,313,1,382.5,1,2,2,122,Lost
17242,109,2,1135.04,2,3,4,234,Others
17243,2,26,8531.65,5,5,5,555,Champions
17244,54,1,954.9,3,2,4,324,Others
17245,205,1,171.45000000000002,1,2,1,121,Lost
17247,16,1,280.09,4,2,2,422,Need Attention
17248,121,1,318.65,2,2,2,222,Lost
17250,4,2,381.97,5,3,2,532,New Customers
17251,363,1,269.83,1,2,2,122,Lost
17252,117,2,348.91,2,3,2,232,Hibernating
17253,19,1,178.26,4,2,1,421,Need Attention
17254,5,2,271.19,5,3,2,532,New Customers
17255,41,2,291.48,3,3,2,332,Others
17256,108,2,240.0,2,3,1,231,Hibernating
17259,149,2,581.23,2,3,3,233,Hibernating
17262,53,5,1253.36,3,4,4,344,Potential Loyalist
17263,209,1,63.440000000000005,1,2,1,121,Lost
17265,139,2,550.01,2,3,3,233,Hibernating
17266,3,3,296.58,5,4,2,542,Others
17267,128,2,317.2,2,3,2,232,Hibernating
17268,108,4,763.64,2,4,3,243,Hibernating
17272,43,4,2148.63,3,4,5,345,Potential Loyalist
17274,36,1,107.82,3,2,1,321,Need Attention
17277,228,2,1065.35,1,3,4,134,Others
17278,242,1,246.04,1,2,1,121,Lost
17279,58,1,187.83,3,2,1,321,Need Attention
17282,131,3,1685.46,2,4,4,244,At Risk
17284,61,6,1647.48,3,5,4,354,Potential Loyalist
17286,22,1,151.37,4,2,1,421,Need Attention
17287,27,7,1049.06,4,5,4,454,Potential Loyalist
17288,10,7,1417.63,5,5,4,554,Loyal Customers
17289,32,3,931.02,4,4,4,444,Potential Loyalist
17290,4,2,513.01,5,3,3,533,New Customers
17291,309,1,550.8,1,2,3,123,Others
17293,9,9,1854.06,5,5,4,554,Loyal Customers
17295,29,3,547.0,4,4,3,443,Potential Loyalist
17297,18,1,128.18,4,2,1,421,Need Attention
17298,102,2,498.42,2,3,3,233,Hibernating
17299,12,4,656.61,5,4,3,543,Others
17301,22,1,163.24,4,2,1,421,Need Attention
17302,15,5,1135.63,5,4,4,544,Loyal Customers
17303,362,1,250.04,1,2,2,122,Lost
17306,11,19,8631.31,5,5,5,555,Champions
17309,96,1,82.75,2,2,1,221,Lost
17311,79,2,1384.85,2,3,4,234,Others
17312,139,3,644.3,2,4,3,243,Hibernating
17313,32,1,2328.84,4,2,5,425,Others
17314,25,8,2527.92,4,5,5,455,Potential Loyalist
17315,2,36,6241.15,5,5,5,555,Champions
17317,47,3,2600.34,3,4,5,345,Potential Loyalist
17320,101,3,1200.62,2,4,4,244,At Risk
17321,9,2,657.16,5,3,3,533,New Customers
17323,16,7,903.12,4,5,3,453,Potential Loyalist
17324,18,4,986.48,4,4,4,444,Potential Loyalist
17325,281,1,96.8,1,2,1,121,Lost
17329,15,2,523.11,5,3,3,533,New Customers
17330,23,2,363.9,4,3,2,432,Promising
17331,124,1,175.2,2,2,1,221,Lost
17333,86,1,494.25,2,2,3,223,Others
17334,303,2,307.02,1,3,2,132,Hibernating
17337,152,4,1979.61,2,4,4,244,At Risk
17338,18,8,6484.75,4,5,5,455,Potential Loyalist
17339,95,2,243.36,2,3,1,231,Hibernating
17340,30,11,12353.29,4,5,5,455,Potential Loyalist
17341,157,3,682.29,2,4,3,243,Hibernating
17343,356,1,193.64,1,2,1,121,Lost
17344,47,1,157.62,3,2,1,321,Need Attention
17345,16,4,519.6899999999999,4,4,3,443,Potential Loyalist
17346,4,15,2622.88,5,5,5,555,Champions
17347,87,1,228.96,2,2,1,221,Lost
17348,15,5,1156.6,5,4,4,544,Loyal Customers
17349,180,1,98.25,2,2,1,221,Lost
17350,9,4,1281.32,5,4,4,544,Loyal Customers
17351,37,3,587.15,3,4,3,343,Potential Loyalist
17353,130,2,1740.0,2,3,4,234,Others
17354,51,1,1393.06,3,2,4,324,Others
17356,312,1,178.22,1,2,1,121,Lost
17357,25,2,384.39,4,3,2,432,Promising
17358,304,2,360.81,1,3,2,132,Hibernating
17359,12,1,127.86,5,2,1,521,Need Attention
17360,18,3,568.24,4,4,3,443,Potential Loyalist
17361,50,3,488.2,3,4,3,343,Potential Loyalist
17362,240,2,312.23,1,3,2,132,Hibernating
17364,1,11,4462.68,5,5,5,555,Champions
17365,13,8,4762.32,5,5,5,555,Champions
17367,239,1,167.54999999999998,1,2,1,121,Lost
17368,24,8,1878.87,4,5,4,454,Potential Loyalist
17370,73,4,446.18,2,4,2,242,Hibernating
17371,18,3,418.4,4,4,2,442,Others
17372,41,8,1337.18,3,5,4,354,Potential Loyalist
17373,41,4,646.92,3,4,3,343,Potential Loyalist
17374,219,2,495.77,1,3,3,133,Hibernating
17375,200,3,400.1,1,4,2,142,Hibernating
17376,71,2,203.2,3,3,1,331,Others
17377,24,20,4058.32,4,5,5,455,Potential Loyalist
17379,12,1,389.72,5,2,2,522,Need Attention
17381,9,29,20275.61,5,5,5,555,Champions
17382,66,1,65.4,3,2,1,321,Need Attention
17383,5,1,193.39,5,2,1,521,Need Attention
17384,20,2,336.4,4,3,2,432,Promising
17385,15,1,256.11,5,2,2,522,Need Attention
17386,8,6,2686.42,5,5,5,555,Champions
17387,20,2,746.81,4,3,3,433,Potential Loyalist
17388,78,4,1259.56,2,4,4,244,At Risk
17389,1,34,31833.68,5,5,5,555,Champions
17391,164,2,508.8,2,3,3,233,Hibernating
17392,307,2,411.27,1,3,2,132,Hibernating
17394,220,1,203.87,1,2,1,121,Lost
17396,40,7,7312.8,3,5,5,355,Potential Loyalist
17397,23,2,681.41,4,3,3,433,Potential Loyalist
17398,115,3,653.38,2,4,3,243,Hibernating
17400,127,5,2097.84,2,4,5,245,At Risk
17402,5,12,2598.85,5,5,5,555,Champions
17403,37,1,263.92,3,2,2,322,Need Attention
17404,5,13,31781.82,5,5,5,555,Champions
17405,2,3,1031.41,5,4,4,544,Loyal Customers
17406,334,3,2184.42,1,4,5,145,At Risk
17408,164,1,32.65,2,2,1,221,Lost
17409,185,2,771.85,1,3,3,133,Hibernating
17410,17,5,1214.72,4,4,4,444,Potential Loyalist
17411,13,3,778.9399999999999,5,4,3,543,Others
17412,3,7,1258.06,5,5,4,554,Loyal Customers
17414,44,2,778.0,3,3,3,333,Potential Loyalist
17415,80,1,507.84,2,2,3,223,Others
17416,30,7,6893.42,4,5,5,455,Potential Loyalist
17418,43,2,463.46,3,3,2,332,Others
17419,12,12,4226.57,5,5,5,555,Champions
17420,51,3,598.83,3,4,3,343,Potential Loyalist
17422,17,6,1979.37,4,5,4,454,Potential Loyalist
17423,47,2,698.41,3,3,3,333,Potential Loyalist
17425,20,2,759.1700000000001,4,3,3,433,Potential Loyalist
17426,9,6,5037.26,5,5,5,555,Champions
17427,72,1,100.8,3,2,1,321,Need Attention
17428,1,28,17256.85,5,5,5,555,Champions
17429,129,3,524.92,2,4,3,243,Hibernating
17430,33,2,265.76,4,3,2,432,Promising
17431,314,1,403.3,1,2,2,122,Lost
17432,19,2,365.76,4,3,2,432,Promising
17433,89,1,303.16,2,2,2,222,Lost
17434,3,7,2373.82,5,5,5,555,Champions
17436,2,2,216.3,5,3,1,531,New Customers
17438,254,1,388.45,1,2,2,122,Lost
17440,157,3,186.42,2,4,1,241,Hibernating
17442,37,6,2248.56,3,5,5,355,Potential Loyalist
17443,220,1,534.24,1,2,3,123,Others
17444,152,2,2389.1,2,3,5,235,Others
17446,177,2,120.9,2,3,1,231,Hibernating
17447,41,2,541.53,3,3,3,333,Potential Loyalist
17449,3,7,2516.21,5,5,5,555,Champions
17450,9,46,194390.79,5,5,5,555,Champions
17451,2,7,1721.4,5,5,4,554,Loyal Customers
17453,18,2,486.72,4,3,3,433,Potential Loyalist
17454,193,4,517.53,1,4,3,143,Hibernating
17455,204,1,131.7,1,2,1,121,Lost
17456,366,1,249.86,1,2,2,122,Lost
17457,127,5,1737.7,2,4,4,244,At Risk
17458,16,1,316.5,4,2,2,422,Need Attention
17459,44,2,657.3,3,3,3,333,Potential Loyalist
17460,95,6,622.43,2,5,3,253,Others
17461,23,3,735.82,4,4,3,443,Potential Loyalist
17462,61,2,675.69,3,3,3,333,Potential Loyalist
17463,17,5,1875.86,4,4,4,444,Potential Loyalist
17464,159,1,289.96000000000004,2,2,2,222,Lost
17466,11,2,763.28,5,3,3,533,New Customers
17468,11,2,137.0,5,3,1,531,New Customers
17469,17,5,1870.97,4,4,4,444,Potential Loyalist
17470,45,5,1125.07,3,4,4,344,Potential Loyalist
17472,192,3,697.54,1,4,3,143,Hibernating
17475,80,1,194.37,2,2,1,221,Lost
17480,78,1,511.82,2,2,3,223,Others
17481,4,4,1255.59,5,4,4,544,Loyal Customers
17483,66,3,414.04,3,4,2,342,Others
17486,262,1,396.87,1,2,2,122,Lost
17489,59,2,376.64,3,3,2,332,Others
17490,1,7,2092.32,5,5,5,555,Champions
17491,2,10,3558.87,5,5,5,555,Champions
17492,249,1,374.57,1,2,2,122,Lost
17495,8,2,497.56,5,3,3,533,New Customers
17496,359,1,271.05,1,2,2,122,Lost
17498,76,1,272.22,2,2,2,222,Lost
17499,290,1,622.88,1,2,3,123,Others
17500,18,3,1138.0,4,4,4,444,Potential Loyalist
17501,221,2,288.6,1,3,2,132,Hibernating
17502,10,4,689.1,5,4,3,543,Others
17503,3,2,558.96,5,3,3,533,New Customers
17504,207,9,2997.03,1,5,5,155,At Risk
17505,162,2,1145.84,2,3,4,234,Others
17506,76,1,302.2,2,2,2,222,Lost
17507,262,2,605.58,1,3,3,133,Hibernating
17508,281,1,387.31,1,2,2,122,Lost
17509,58,8,6083.64,3,5,5,355,Potential Loyalist
17510,25,1,308.48,4,2,2,422,Need Attention
17511,3,31,91062.38,5,5,5,555,Champions
17512,29,10,2924.99,4,5,5,455,Potential Loyalist
17513,73,1,513.2,2,2,3,223,Others
17514,129,1,208.65,2,2,1,221,Lost
17515,32,4,639.02,4,4,3,443,Potential Loyalist
17516,16,5,764.88,4,4,3,443,Potential Loyalist
17517,309,1,153.94,1,2,1,121,Lost
17519,18,6,1844.02,4,5,4,454,Potential Loyalist
17520,54,1,546.81,3,2,3,323,Others
17521,30,3,723.21,4,4,3,443,Potential Loyalist
17522,2,5,1066.15,5,4,4,544,Loyal Customers
17523,12,4,652.74,5,4,3,543,Others
17524,362,1,145.0,1,2,1,121,Lost
17525,360,1,422.7,1,2,2,122,Lost
17526,5,4,1195.9,5,4,4,544,Loyal Customers
17527,54,4,939.37,3,4,4,344,Potential Loyalist
17528,2,8,3628.5,5,5,5,555,Champions
17530,2,10,2362.53,5,5,5,555,Champions
17531,191,1,296.7,1,2,2,122,Lost
17534,54,1,223.36,3,2,1,321,Need Attention
17535,281,1,164.4,1,2,1,121,Lost
17536,178,1,76.5,2,2,1,221,Lost
17537,30,2,887.67,4,3,3,433,Potential Loyalist
17538,26,1,98.42,4,2,1,421,Need Attention
17540,25,2,578.9,4,3,3,433,Potential Loyalist
17542,270,1,170.75,1,2,1,121,Lost
17545,44,3,642.32,3,4,3,343,Potential Loyalist
17548,234,1,103.3,1,2,1,121,Lost
17549,24,2,148.86,4,3,1,431,Promising
17550,198,3,267.16,1,4,2,142,Hibernating
17551,360,1,290.34,1,2,2,122,Lost
17552,61,4,930.41,3,4,4,344,Potential Loyalist
17553,130,1,1487.6,2,2,4,224,Others
17554,2,5,1952.45,5,4,4,544,Loyal Customers
17555,20,2,480.31,4,3,2,432,Promising
17556,206,1,157.9,1,2,1,121,Lost
17557,15,3,541.46,5,4,3,543,Others
17560,95,5,854.95,2,4,3,243,Hibernating
17561,20,1,165.12,4,2,1,421,Need Attention
17562,15,7,1122.38,5,5,4,554,Loyal Customers
17564,25,3,454.01,4,4,2,442,Others
17566,9,2,869.77,5,3,3,533,New Customers
17567,8,8,4331.48,5,5,5,555,Champions
17569,333,1,344.14,1,2,2,122,Lost
17571,51,4,1424.42,3,4,4,344,Potential Loyalist
17572,72,4,226.75,3,4,1,341,Others
17573,30,3,380.6,4,4,2,442,Others
17574,243,1,185.65,1,2,1,121,Lost
17576,9,19,3564.83,5,5,5,555,Champions
17578,219,1,143.45999999999998,1,2,1,121,Lost
17579,5,3,448.9,5,4,2,542,Others
17580,253,3,212.77,1,4,1,141,Hibernating
17581,1,25,11025.24,5,5,5,555,Champions
17582,237,1,175.27,1,2,1,121,Lost
17584,8,2,1242.3,5,3,4,534,Others
17585,110,4,1116.68,2,4,4,244,At Risk
17588,101,3,1240.2,2,4,4,244,At Risk
17589,61,4,2402.92,3,4,5,345,Potential Loyalist
17590,3,3,1466.77,5,4,4,544,Loyal Customers
17591,74,7,2203.67,2,5,5,255,At Risk
17593,4,5,3923.86,5,4,5,545,Loyal Customers
17594,86,2,993.18,2,3,4,234,Others
17595,13,2,386.69,5,3,2,532,New Customers
17596,24,7,2806.69,4,5,5,455,Potential Loyalist
17597,214,1,2044.37,1,2,5,125,Others
17600,18,1,161.67,4,2,1,421,Need Attention
17601,240,1,116.01,1,2,1,121,Lost
17602,3,6,5054.42,5,5,5,555,Champions
17603,79,1,394.72,2,2,2,222,Lost
17604,218,2,309.36,1,3,2,132,Hibernating
17608,34,2,191.99,3,3,1,331,Others
17609,41,5,1098.28,3,4,4,344,Potential Loyalist
17611,8,15,3961.12,5,5,5,555,Champions
17612,54,6,2048.45,3,5,5,355,Potential Loyalist
17613,23,14,4544.55,4,5,5,455,Potential Loyalist
17614,58,1,386.32,3,2,2,322,Need Attention
17615,131,3,329.6,2,4,2,242,Hibernating
17616,174,3,571.1999999999999,2,4,3,243,Hibernating
17618,6,3,930.28,5,4,4,544,Loyal Customers
17619,313,1,214.37,1,2,1,121,Lost
17620,60,1,81.44,3,2,1,321,Need Attention
17621,22,3,1379.9,4,4,4,444,Potential Loyalist
17623,33,1,527.05,4,2,3,423,Promising
17624,15,2,843.48,5,3,3,533,New Customers
17625,19,4,2020.4,4,4,4,444,Potential Loyalist
17628,82,1,75.75,2,2,1,221,Lost
17629,6,8,1814.12,5,5,4,554,Loyal Customers
17630,170,2,503.6,2,3,3,233,Hibernating
17631,2,3,528.33,5,4,3,543,Others
17633,32,4,1324.84,4,4,4,444,Potential Loyalist
17634,37,9,2358.59,3,5,5,355,Potential Loyalist
17636,20,1,285.56,4,2,2,422,Need Attention
17637,32,2,547.06,4,3,3,433,Potential Loyalist
17639,277,1,108.5,1,2,1,121,Lost
17640,87,1,621.66,2,2,3,223,Others
17642,120,2,712.29,2,3,3,233,Hibernating
17643,374,1,101.55,1,2,1,121,Lost
17644,2,11,2895.64,5,5,5,555,Champions
17646,220,3,1008.39,1,4,4,144,At Risk
17647,66,1,133.06,3,2,1,321,Need Attention
17648,61,4,1797.5,3,4,4,344,Potential Loyalist
17649,139,1,868.49,2,2,3,223,Others
17650,22,1,166.07999999999998,4,2,1,421,Need Attention
17651,12,10,3945.0,5,5,5,555,Champions
17652,26,12,4867.72,4,5,5,455,Potential Loyalist
17653,37,4,1207.56,3,4,4,344,Potential Loyalist
17654,278,1,117.55,1,2,1,121,Lost
17655,11,7,2638.94,5,5,5,555,Champions
17656,74,5,1674.69,2,4,4,244,At Risk
17658,26,2,595.42,4,3,3,433,Potential Loyalist
17659,18,12,2999.46,4,5,5,455,Potential Loyalist
17660,142,1,178.75,2,2,1,221,Lost
17663,26,7,1802.91,4,5,4,454,Potential Loyalist
17664,19,2,604.64,4,3,3,433,Potential Loyalist
17666,4,2,728.1600000000001,5,3,3,533,New Customers
17667,67,5,2055.51,3,4,5,345,Potential Loyalist
17668,2,2,347.75,5,3,2,532,New Customers
